Fecha,Cine,Tipo_Sala,Cantidad_Boletos,Total_Venta,Cliente_ID
3/23/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8746
3/23/2025,Cinépolis Paseo Villalta,Tradicional,5,400,5934
3/23/2025,Cinépolis La Nogalera,Tradicional,2,160,2093
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,3785
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,7539
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,9060
3/24/2025,Cinépolis Paseo Villalta,Tradicional,2,160,5095
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,8768
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,4932
3/24/2025,Cinépolis La Nogalera,Tradicional,1,80,6408
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8406
3/24/2025,Cinépolis La Nogalera,Tradicional,2,160,6285
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,8645
3/24/2025,Cinépolis Paseo Villalta,Tradicional,2,160,5777
3/24/2025,Cinépolis Paseo Villalta,Tradicional,4,320,9273
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,8777
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,2932
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,6956
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,3790
3/24/2025,Cinépolis La Nogalera,Tradicional,4,320,8959
3/24/2025,Cinépolis La Nogalera,Tradicional,3,240,4933
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,1922
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,1564
3/24/2025,Cinépolis Paseo Villalta,Tradicional,5,400,5566
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,4636
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2928
3/24/2025,Cinépolis La Nogalera,Tradicional,5,400,2017
3/24/2025,Cinépolis Paseo Villalta,Tradicional,4,320,8170
3/24/2025,Cinépolis La Nogalera,Tradicional,4,320,7240
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,6322
3/24/2025,Cinépolis Paseo Villalta,Tradicional,1,80,8718
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,5042
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,9638
3/24/2025,Cinépolis Paseo Villalta,Tradicional,3,240,4483
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,8210
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,2986
3/24/2025,Cinépolis Paseo Villalta,Tradicional,2,160,5305
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,4007
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,3824
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2211
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4185
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,1501
3/24/2025,Cinépolis La Nogalera,Tradicional,1,80,4566
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,1386
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,6820
3/24/2025,Cinépolis La Nogalera,Tradicional,5,400,8397
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,5366
3/24/2025,Cinépolis Paseo Villalta,Tradicional,1,80,4727
3/24/2025,Cinépolis La Nogalera,Tradicional,3,240,5958
3/24/2025,Cinépolis La Nogalera,Tradicional,3,240,1148
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,4749
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9186
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,5551
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,9677
3/24/2025,Cinépolis La Nogalera,Tradicional,3,240,2982
3/24/2025,Cinépolis La Nogalera,Tradicional,4,320,3311
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,1604
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,5597
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,8532
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,1838
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,1847
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,7575
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,6192
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5311
3/24/2025,Cinépolis La Nogalera,Tradicional,2,160,2564
3/24/2025,Cinépolis Paseo Villalta,Tradicional,1,80,7058
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,1726
3/24/2025,Cinépolis La Nogalera,Tradicional,5,400,7697
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1282
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,3970
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,1947
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,1066
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,9505
3/24/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4670
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1804
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,7720
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7906
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,4549
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5141
3/24/2025,Cinépolis Paseo Villalta,Tradicional,4,320,9089
3/24/2025,Cinépolis La Nogalera,Tradicional,1,80,6577
3/24/2025,Cinépolis Paseo Villalta,Tradicional,4,320,2507
3/24/2025,Cinépolis Paseo Villalta,Tradicional,1,80,2294
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,9014
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2603
3/24/2025,Cinépolis Paseo Villalta,Tradicional,5,400,3441
3/24/2025,Cinépolis Paseo Villalta,Tradicional,2,160,9488
3/24/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,4787
3/24/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3208
3/24/2025,Cinépolis La Nogalera,Tradicional,2,160,7014
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,9867
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,4072
3/24/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,6231
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,3040
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3642
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,5402
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,2132
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,6795
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,8633
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6009
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,2044
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,2582
3/25/2025,Cinépolis La Nogalera,Tradicional,2,160,2620
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,5766
3/25/2025,Cinépolis Paseo Villalta,Tradicional,1,80,7622
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,1100
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,5271
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,9032
3/25/2025,Cinépolis Paseo Villalta,Tradicional,2,160,7073
3/25/2025,Cinépolis Paseo Villalta,Tradicional,4,320,2537
3/25/2025,Cinépolis Paseo Villalta,Tradicional,1,80,8396
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,5235
3/25/2025,Cinépolis La Nogalera,Tradicional,4,320,9697
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9553
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,5067
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8281
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,7533
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,4932
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,6560
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,1719
3/25/2025,Cinépolis Paseo Villalta,Tradicional,3,240,5157
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,7713
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,8141
3/25/2025,Cinépolis La Nogalera,Tradicional,4,320,4936
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4876
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,7379
3/25/2025,Cinépolis La Nogalera,Tradicional,5,400,5652
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,8456
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,1541
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,5569
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,7041
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,5675
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,2164
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,1470
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,2468
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,9363
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,6073
3/25/2025,Cinépolis La Nogalera,Tradicional,5,400,9249
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,2353
3/25/2025,Cinépolis Paseo Villalta,Tradicional,1,80,8329
3/25/2025,Cinépolis La Nogalera,Tradicional,3,240,5492
3/25/2025,Cinépolis Paseo Villalta,Tradicional,2,160,1312
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,6317
3/25/2025,Cinépolis Paseo Villalta,Tradicional,4,320,7841
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3032
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8129
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,3147
3/25/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,8866
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1490
3/25/2025,Cinépolis La Nogalera,Tradicional,4,320,9733
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,3926
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5376
3/25/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7986
3/25/2025,Cinépolis Paseo Villalta,Tradicional,3,240,9159
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,1701
3/25/2025,Cinépolis Paseo Villalta,Tradicional,2,160,7825
3/25/2025,Cinépolis La Nogalera,Tradicional,4,320,5264
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,8776
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,6191
3/25/2025,Cinépolis La Nogalera,Tradicional,2,160,7875
3/25/2025,Cinépolis La Nogalera,Tradicional,5,400,8856
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,4022
3/25/2025,Cinépolis La Nogalera,Tradicional,4,320,6738
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,9989
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,7694
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,1752
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,2392
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1677
3/25/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2946
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,7985
3/25/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,4257
3/25/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,5006
3/26/2025,Cinépolis Paseo Villalta,Tradicional,3,240,6782
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,7376
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,4766
3/26/2025,Cinépolis Paseo Villalta,Tradicional,1,80,1078
3/26/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8064
3/26/2025,Cinépolis La Nogalera,Tradicional,2,160,2209
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,3178
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,9895
3/26/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3370
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6579
3/26/2025,Cinépolis La Nogalera,Tradicional,3,240,7794
3/26/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,1964
3/26/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,4675
3/26/2025,Cinépolis La Nogalera,Tradicional,2,160,6643
3/26/2025,Cinépolis La Nogalera,Tradicional,1,80,6249
3/26/2025,Cinépolis La Nogalera,Tradicional,5,400,4170
3/26/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,1028
3/26/2025,Cinépolis Paseo Villalta,Tradicional,4,320,3024
3/26/2025,Cinépolis Paseo Villalta,Tradicional,2,160,6791
3/26/2025,Cinépolis Paseo Villalta,Tradicional,2,160,4735
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,8399
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,5601
3/26/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,2460
3/26/2025,Cinépolis Paseo Villalta,Tradicional,2,160,2416
3/26/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,2428
3/26/2025,Cinépolis Paseo Villalta,Tradicional,2,160,5474
3/26/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,9547
3/26/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,2040
3/26/2025,Cinépolis Paseo Villalta,Tradicional,2,160,2779
3/26/2025,Cinépolis Paseo Villalta,Tradicional,4,320,5326
3/26/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,3349
3/26/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,1392
3/26/2025,Cinépolis La Nogalera,Tradicional,3,240,6188
3/26/2025,Cinépolis Paseo Villalta,Tradicional,3,240,6057
3/26/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,7363
3/26/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,2400
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,3786
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,3739
3/26/2025,Cinépolis La Nogalera,Tradicional,5,400,8422
3/26/2025,Cinépolis La Nogalera,Tradicional,4,320,4457
3/26/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,1453
3/26/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,6442
3/26/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,1818
3/26/2025,Cinépolis La Nogalera,Tradicional,5,400,8727
3/26/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,3418
3/26/2025,Cinépolis Paseo Villalta,Tradicional,4,320,3017
3/26/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,5792
3/26/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,3868
3/26/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,4543
3/26/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,7343
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,9699
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1331
3/26/2025,Cinépolis La Nogalera,Tradicional,5,400,9169
3/26/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,1648
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,8135
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,8492
3/26/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,4401
3/26/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,5241
3/26/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,5155
3/26/2025,Cinépolis Paseo Villalta,Tradicional,2,160,6660
3/26/2025,Cinépolis La Nogalera,Tradicional,1,80,2176
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,3233
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,6906
3/27/2025,Cinépolis La Nogalera,Tradicional,5,400,3513
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,8910
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,2951
3/27/2025,Cinépolis La Nogalera,Tradicional,1,80,8799
3/27/2025,Cinépolis La Nogalera,Tradicional,2,160,1595
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,5439
3/27/2025,Cinépolis La Nogalera,Tradicional,3,240,1858
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,5317
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,2447
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,3850
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,9106
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,7952
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,2672
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,5924
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,7085
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,2221
3/27/2025,Cinépolis La Nogalera,Tradicional,2,160,9428
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,4253
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8710
3/27/2025,Cinépolis Paseo Villalta,Tradicional,5,400,3665
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,4513
3/27/2025,Cinépolis La Nogalera,Tradicional,3,240,3072
3/27/2025,Cinépolis Paseo Villalta,Tradicional,4,320,9529
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,9328
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,5415
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,6021
3/27/2025,Cinépolis La Nogalera,Tradicional,4,320,3914
3/27/2025,Cinépolis Paseo Villalta,Tradicional,3,240,4870
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6085
3/27/2025,Cinépolis Paseo Villalta,Tradicional,4,320,1938
3/27/2025,Cinépolis La Nogalera,Tradicional,5,400,3510
3/27/2025,Cinépolis La Nogalera,Tradicional,2,160,4690
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4201
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,9405
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,5938
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,9314
3/27/2025,Cinépolis La Nogalera,Tradicional,3,240,4345
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,4981
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,4554
3/27/2025,Cinépolis Paseo Villalta,Tradicional,4,320,8095
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,1294
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,6330
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4771
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,8647
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,9712
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,6538
3/27/2025,Cinépolis La Nogalera,Tradicional,5,400,8111
3/27/2025,Cinépolis Paseo Villalta,Tradicional,1,80,5607
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,8262
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,5491
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,6356
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2422
3/27/2025,Cinépolis La Nogalera,Tradicional,1,80,6599
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,5749
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,6463
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,9420
3/27/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8847
3/27/2025,Cinépolis Paseo Villalta,Tradicional,1,80,3321
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,6432
3/27/2025,Cinépolis Paseo Villalta,Tradicional,4,320,7854
3/27/2025,Cinépolis La Nogalera,Tradicional,2,160,8637
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,4867
3/27/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8373
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,3327
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,7452
3/27/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,7404
3/27/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,5381
3/27/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,8460
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,5581
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,3001
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,2030
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,2220
3/28/2025,Cinépolis Paseo Villalta,Tradicional,4,320,7035
3/28/2025,Cinépolis Paseo Villalta,Tradicional,4,320,9074
3/28/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7598
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,6993
3/28/2025,Cinépolis Paseo Villalta,Tradicional,2,160,3568
3/28/2025,Cinépolis Paseo Villalta,Tradicional,2,160,5911
3/28/2025,Cinépolis La Nogalera,Tradicional,2,160,1792
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4110
3/28/2025,Cinépolis Paseo Villalta,Tradicional,2,160,2214
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,8314
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,2658
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,6917
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6988
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,6578
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,4845
3/28/2025,Cinépolis Paseo Villalta,Tradicional,3,240,1378
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,5808
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,1224
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,1235
3/28/2025,Cinépolis La Nogalera,Tradicional,4,320,2888
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,6246
3/28/2025,Cinépolis La Nogalera,Tradicional,3,240,4551
3/28/2025,Cinépolis Paseo Villalta,Tradicional,1,80,7643
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,8777
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,2777
3/28/2025,Cinépolis La Nogalera,Tradicional,4,320,2777
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5859
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,2325
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6127
3/28/2025,Cinépolis Paseo Villalta,Tradicional,3,240,5656
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,2242
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8246
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,4232
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,2824
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,5060
3/28/2025,Cinépolis La Nogalera,Tradicional,5,400,2721
3/28/2025,Cinépolis La Nogalera,Tradicional,5,400,4845
3/28/2025,Cinépolis Paseo Villalta,Tradicional,1,80,1064
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,7382
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1968
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,3242
3/28/2025,Cinépolis Paseo Villalta,Tradicional,4,320,9073
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,2469
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,4622
3/28/2025,Cinépolis La Nogalera,Tradicional,2,160,1823
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8420
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,3892
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,3902
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4718
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4641
3/28/2025,Cinépolis La Nogalera,Tradicional,3,240,9587
3/28/2025,Cinépolis Paseo Villalta,Tradicional,2,160,5335
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6494
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,3711
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,7273
3/28/2025,Cinépolis La Nogalera,Tradicional,5,400,9817
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4994
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,2736
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,9856
3/28/2025,Cinépolis La Nogalera,Tradicional,5,400,2054
3/28/2025,Cinépolis La Nogalera,Tradicional,2,160,5458
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,1667
3/28/2025,Cinépolis Paseo Villalta,Tradicional,1,80,2394
3/28/2025,Cinépolis Paseo Villalta,Tradicional,3,240,4620
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,2075
3/28/2025,Cinépolis Paseo Villalta,Tradicional,1,80,3384
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,9047
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,7895
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8548
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,9445
3/28/2025,Cinépolis La Nogalera,Tradicional,2,160,7163
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3423
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,3908
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,4883
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,5598
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,5009
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,9593
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,9427
3/28/2025,Cinépolis Paseo Villalta,Tradicional,4,320,1225
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,2341
